user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
u.already.know.who.it_is,6946659917525795845,6953617331264195845,Like if u want him to still chase his dreams#oldman#70ds#park#gymnastics#dreams,1619015203,8,https://www.tiktok.com/@u.already.know.who.it_is/video/6953617331264195845?lang=en,4400000,58600,69900,17900000
tyetun,6646905194452484102,6948516676115729670,Get your hairwax paint now! Link in bio!￼ #tyetunbeauty,1617827613,15,https://www.tiktok.com/@tyetun/video/6948516676115729670?lang=en,62800,95,859,402200
overtime,6625714545389142022,6955592065489063173,Don’t let life pass you by fam 🤞 #love #life #inspiration #money #shoutoutot (h/t thglobe/IG),1619474981,12,https://www.tiktok.com/@overtime/video/6955592065489063173?lang=en,174200,1786,466,979900
jf.okay,6617973669233606662,6951417127358205190,shhhhh DONT tell all your friends!! #tesla #movie #omg #viral,1618502927,19,https://www.tiktok.com/@jf.okay/video/6951417127358205190?lang=en,13200,194,231,125100
lalaleluu,6773891600428352518,6959687658721299717,Reply to @chloe_kimmy what did I do wrong,1620428560,59,https://www.tiktok.com/@lalaleluu/video/6959687658721299717?lang=en,289400,156,828,1500000
anacrylics,6771498251486610437,6953536429469338885,part 2/2 [New Gel Polish collection + New Nude Collection dropping in next weeks restock] ❤️💅🏽 #anacrylics #fyp #nails #foryoupage #storytime #gel,1618996375,54,https://www.tiktok.com/@anacrylics/video/6953536429469338885?lang=en,39600,65,259,272100
xx_funny_.lol,6957065059693118470,6957432454479236358,#lol#yeah#ihopeypulikeit#funny she is so funny 🤣🤣🤣🤣,1619903480,59,https://www.tiktok.com/@xx_funny_.lol/video/6957432454479236358?lang=en,745700,18100,6748,4200000
drtylerbigenho,6741457268595180549,6943252165171383557,She checked to see if her neck was still there and said ✨🤯whoa ✨,1616601874,44,https://www.tiktok.com/@drtylerbigenho/video/6943252165171383557?lang=en,31500,281,168,328300
pearl66880,6937594022111183878,6949082730604842246,#pearl #fyp #❤️,1617959414,11,https://www.tiktok.com/@pearl66880/video/6949082730604842246?lang=en,4827,24,39,259100
ox_zung,6869286989888406529,6955298606312082689,틱톡젤리 ㅋㅎㅋ #추천 #fyp #viral #xyzbca,1619406655,8,https://www.tiktok.com/@ox_zung/video/6955298606312082689?lang=en,2600000,3973,23200,22400000
the_mannii,11956846,6958200401539747077,✨🦇✨ (iB:@itscourtneymichelle),1620082282,58,https://www.tiktok.com/@the_mannii/video/6958200401539747077?lang=en,276000,1626,1989,1200000
justyngee,6794666036248904709,6950796235636886789,rich asian grandma needed some retail therapy #skit #gay #asian #richgrandma,1618358366,48,https://www.tiktok.com/@justyngee/video/6950796235636886789?lang=en,4900000,17100,9332,20000000
1milonmyneck,6879543237440455686,6948813274020351238,Reply to @sheluvgreens6 CLEARLY REAL DIAMONDS 🤷💯#GetCrocd #BiggerIsBetter #GoForTheHandful #1milonmyneck #ShowerWithMoxie #trending,1617896670,15,https://www.tiktok.com/@1milonmyneck/video/6948813274020351238?lang=en,9242,17,525,115700
dust_tmc,6938780940178572293,6948879028690472198,Knife Disarm | Reverse Grip Backhand Attack #knifedisarm #selfdefense,1617911980,32,https://www.tiktok.com/@dust_tmc/video/6948879028690472198?lang=en,8832,303,136,121600
tommywinkler,6749281586875450374,6960048996047932678,#stitch with @saraballinnn had to bring in the step sis @jessspappas to test this🤔 #foryou #starburst #kiss #trend,1620512690,8,https://www.tiktok.com/@tommywinkler/video/6960048996047932678?lang=en,133600,1190,800,1100000
calvinaustin2,4653183,6958419300906437893,#stitch with @vet_techs_pj I know you lyin!!!!!#austintouch #iknowyoulying,1620133250,15,https://www.tiktok.com/@calvinaustin2/video/6958419300906437893?lang=en,4849,1737,580,599000
hoodieduke,6812317419056481286,6959388387140848901,pov: you can choose between $10k or $100 for everytime someone lies to you,1620358884,59,https://www.tiktok.com/@hoodieduke/video/6959388387140848901?lang=en,497700,472,2229,2500000
davidorin,6805364861930783749,6958572113326279942,don’t mind me slipping at the beginning 😂 #fyp #herping #snakes #alabama,1620168828,15,https://www.tiktok.com/@davidorin/video/6958572113326279942?lang=en,599500,5924,8682,4500000
danijeans,6897719402457777158,6950652587045604614,Vc sabe q trabalho é esse ? Comenta aí #toritama #danielaferreira19 #tiktok,1618324920,15,https://www.tiktok.com/@danijeans/video/6950652587045604614?lang=en,603900,4321,970,45600000
justicethetutor,6744852691565134854,6952317520091106566,What should I do next? 📚 #math #trick #school #trick #viral #foru,1618712567,24,https://www.tiktok.com/@justicethetutor/video/6952317520091106566?lang=en,151100,728,769,1500000
dr_mudgil,6727737624247436294,6949333326880705797,#pimplepopper #pimplepopping #dmx #drmudgil,1618017755,13,https://www.tiktok.com/@dr_mudgil/video/6949333326880705797?lang=en,4831,96,111,328900
itscamcasey,6718387110027936774,6945223166298049797,I can’t believe he figured it out... 😳🤣 @joeyrogoff,1617060793,54,https://www.tiktok.com/@itscamcasey/video/6945223166298049797?lang=en,29000,70,100,204100
michelewright139,6810357118228775941,6955066898258070789,The start to our whole adventure!,1619352708,49,https://www.tiktok.com/@michelewright139/video/6955066898258070789?lang=en,14700,1073,299,195200
alexandrawideeyes,6847647082721133573,6957831816665402630,😅🥴 doin great #anxiety #anxietysquad #hypochondria #mentalhealth #mentalillness #weird #ChipsGotTalent #ShadowAndBone,1619996464,13,https://www.tiktok.com/@alexandrawideeyes/video/6957831816665402630?lang=en,38500,8550,1452,656900
big_fat_david,6770124979586696197,6939697094764580101,#OkYouGuys #Fish #drone #CA #itssogood #big_fat_david ￼￼,1615774146,59,https://www.tiktok.com/@big_fat_david/video/6939697094764580101?lang=en,38400,340,644,225100
makeupby_analiza,6755227181914342405,6955843604183076102,Super simple eyeshadow tutorial 💕 what do you think!? @juviasplace #TikTokGGT #eyeshadowtutorial #makeuptutorial #makeupartist #makeuptiktok #fyp,1619533548,58,https://www.tiktok.com/@makeupby_analiza/video/6955843604183076102?lang=en,260200,24200,3692,2100000
4kidscallmedad,6771258824244397062,6959979964594785541,Reply to @strong.emma1999 so I filmed this as a reply on accident. It has nothing to do with this comment lol,1620496618,22,https://www.tiktok.com/@4kidscallmedad/video/6959979964594785541?lang=en,311700,43,4151,2200000
ondreazlopez,104008679087017984,6959668118360788229,Have you seen the- 👀🔥🥵 @blk.water,1620424011,13,https://www.tiktok.com/@ondreazlopez/video/6959668118360788229?lang=en,460300,28200,71200,3700000
outfishing_b.c,6778624537737528326,6957376449179323654,😳😳🐟🦕 #outfishing_bc #TikTokGGT #fishing #sturgeon #sturgeonfishing #tiktok #fraserriver #bccanada #tiktokindia #riverfishing #fish #letsgo #tankz,1619890439,9,https://www.tiktok.com/@outfishing_b.c/video/6957376449179323654?lang=en,19400000,133400,119800,141500000
noah_and_lincoln,6585128765273686022,6953777964362272006,The awkward smile 😂 show him a little love for being cute 🥰,1619052603,14,https://www.tiktok.com/@noah_and_lincoln/video/6953777964362272006?lang=en,60500,281,310,293600
pandaboi.com,6896005575236142082,6951085908745555206,IF YOU WANT IPHONE HUG ME #fyp #foryoupage #hug #iphone,1618425809,15,https://www.tiktok.com/@pandaboi.com/video/6951085908745555206?lang=en,187500,282,1438,1400000
hudabeauty,6613926240453148678,6959274505881521413,"If it’s too good to be true, it probably is! #stitch @ken.beauty #hudabeauty #skincare #beauty #xyzbca",1620332365,13,https://www.tiktok.com/@hudabeauty/video/6959274505881521413?lang=en,57700,188,363,576200
rashidsbox,6699927570567185414,6929651960085761281,Reply to @samuelhtx_  No More FingerPrints!  #screenprotector #rashidsbox #teamrsbox,1613435334,44,https://www.tiktok.com/@rashidsbox/video/6929651960085761281?lang=en,3200000,10300,10600,28000000
dr.danielaronov,6739078402710553605,6952822931219156226,Worst. Thing. Ever!,1618830242,20,https://www.tiktok.com/@dr.danielaronov/video/6952822931219156226?lang=en,50700,311,357,999000
amyywoahh,6757815847807566853,6955209913220009222,Pranking at its finest 😌 #prank #caprisun #kids #drink,1619386004,38,https://www.tiktok.com/@amyywoahh/video/6955209913220009222?lang=en,428200,842,3800,3100000
satisfying..x..lips,6868584960540263430,6935432886870985990,ASMR Satisfying Crunchy Eating Sounds 😌Do You Know What These Are Called? #mukbang #asmrsounds #eating #oddlysatisfying,1614781319,11,https://www.tiktok.com/@satisfying..x..lips/video/6935432886870985990?lang=en,3600000,94200,68700,51900000
itsnastynaz,6545660774398825472,6956688992490278150,This Works 😱 ( How To Crack A Egg Without Shells ) 👍 #foryou #foryoupage,1619730379,15,https://www.tiktok.com/@itsnastynaz/video/6956688992490278150?lang=en,169800,373,1043,1100000
ayh.tee,6815840641311638533,6958138633471692038,#duet with @ayh.tee,1620067900,15,https://www.tiktok.com/@ayh.tee/video/6958138633471692038?lang=en,516400,712,1409,5100000
biggpaypa,6876697442907227137,6930398354589502725,Overprotective ova MINE 😇 #fyp #foryou #xyzbca #funny #drama,1613609124,13,https://www.tiktok.com/@biggpaypa/video/6930398354589502725?lang=en,1100000,95000,7528,7200000
whyisbottaken,6776734193889838086,6956519846439816453,Send this to a friend😂 #fyp #fortnite #fortniteclips #fortnitedance #fortnitefunny #fortnitememes #foryou #foryoupage #foryourpage #fypシ#4u #trending,1619691004,8,https://www.tiktok.com/@whyisbottaken/video/6956519846439816453?lang=en,209000,19200,6538,1900000
elliefarehamx,6626412003391356933,6954101267580865797,Why do I either look 12 or 20 tho #rip #fyp #facemask #fypシ #peeloff #peeloffmask #charcole #satisfying #xyzcba #foryoupage #satisfaction #lol,1619127877,59,https://www.tiktok.com/@elliefarehamx/video/6954101267580865797?lang=en,1800000,4912,12500,13500000
vet_techs_pj,6807924929775649797,6954922795608395014,Remember my new kitten my son named her Heihei from Moana #vet #vettech #fyp #fy #kitten #cat #catsoftiktok #pet #love #gofundme,1619319155,9,https://www.tiktok.com/@vet_techs_pj/video/6954922795608395014?lang=en,11400,66,97,135900
juniordynamic,6757448897700807686,6952213104910552326,This happens at the worst times. What's the worst thing you heard. #gaming #gamer #gamerguy #fyp #foryoupage #relatable #viral #pc #blowthisup,1618688255,10,https://www.tiktok.com/@juniordynamic/video/6952213104910552326?lang=en,14500,119,403,95300
sosatisfying,6729543102472012805,6933321819164249349,Going live 8PM EST 🎨👄 #sosatisfying #oddlysatisfying #fyp,1614289793,14,https://www.tiktok.com/@sosatisfying/video/6933321819164249349?lang=en,162800,1406,935,4700000
dust_tmc,6938780940178572293,6952121117213478149,D.U.S.T. | Detroit Urban Survival Training | Child Safety Countermeasure #selfdefense #kidsselfdefense #selfdefenseforwomen #womensselfdefense,1618666848,36,https://www.tiktok.com/@dust_tmc/video/6952121117213478149?lang=en,2700000,64500,11700,17500000
cherylporterdiva,116624769428369408,6954803993948212485,#duet with @cameron.goode Some voices just come directly from heaven. #gifted #voices  #cherylporterdiva,1619291493,20,https://www.tiktok.com/@cherylporterdiva/video/6954803993948212485?lang=en,1600000,5053,4113,7300000
twistedpennywise,6785367850560947205,6950435259964050694,We hit 13 Million! 🤡🎈,1618274319,10,https://www.tiktok.com/@twistedpennywise/video/6950435259964050694?lang=en,106700,654,865,1300000
himuragaming,6756864253838246917,6950319994999721222,1500Hp Tuned Nissan GT-R Goes Weeeee / Assetto Corsa #himuragaming #nissangtr #gtr #carjumps #nussangtrforlife #gaming #supercars #1500hp #gamin,1618247481,11,https://www.tiktok.com/@himuragaming/video/6950319994999721222?lang=en,30200,11500,468,1300000
ahw5d,6710411387656504326,6947486269593210118,A Mini Firework 💥 #fyp #foryou,1617587704,24,https://www.tiktok.com/@ahw5d/video/6947486269593210118?lang=en,58400,353,225,409100
alilia801,17882598,6959607417424399621,"Reply to @riddled_with_postivity Our dad was on the flight too. While medical team was working on baby, he was a few rows ahead praying for sis & babe",1620409877,31,https://www.tiktok.com/@alilia801/video/6959607417424399621?lang=en,129500,476,867,1400000
lifewithkleekai,6662417597713874949,6959615558568512773,What should Skye decide next? #dog #cutedogs,1620411773,11,https://www.tiktok.com/@lifewithkleekai/video/6959615558568512773?lang=en,90200,2417,308,727200
brittneyandzion,6833102852434363398,6948772065788857606,I had to really crawl in there to get any movement from him this time! sleepy boy. #tiger #zion #bigcat #animals #cat #GoForTheHandful,1617887077,59,https://www.tiktok.com/@brittneyandzion/video/6948772065788857606?lang=en,53500,359,408,304900
samkelly322,6532030036969570305,6958192579800354054,@vincentgiganteee,1620080461,59,https://www.tiktok.com/@samkelly322/video/6958192579800354054?lang=en,1100000,5467,5921,4600000
niffy73,6874051199978472454,6959737957288774917,Low carb snacks are my everything 💕✨ #keto #ketorecipes #lowcarb #ketosnack #fyp #MakeMomEpic #fypシ #simplerecipe #airfryer #airfryerrecipes,1620440272,13,https://www.tiktok.com/@niffy73/video/6959737957288774917?lang=en,11500,2033,87,173000
briandacarabantes,70077536709328896,6947395082274311429,Aqui me trae,1617566471,15,https://www.tiktok.com/@briandacarabantes/video/6947395082274311429?lang=en,123100,59,180,626100
angelkelechi,6802073105814586374,6950459231267032326,,1618279901,10,https://www.tiktok.com/@angelkelechi/video/6950459231267032326?lang=en,98500,169,2021,1800000
locosuzi,6687135733851636741,6958691984101887234,"#duet with @jamieeastonn7 I feel like it’s a lot of extra waste, I’d try it out but I’ll admit I’ve never even seen the types America has here 😂",1620196736,30,https://www.tiktok.com/@locosuzi/video/6958691984101887234?lang=en,450500,825,1809,4000000
anna.d.stoddard,6553352697143377925,6952167227063848197,Reply to @leospiritguide my kids PREFER fruits and veggies... just because I have “junk” in my house doesn’t mean that’s all they eat #annaorganizes,1618677573,55,https://www.tiktok.com/@anna.d.stoddard/video/6952167227063848197?lang=en,31700,23,437,288100
itsclyde_,6937079343941616646,6952955876281978118,u r not korean for the last time #olilondon#korean#추천,1618861195,12,https://www.tiktok.com/@itsclyde_/video/6952955876281978118?lang=en,28300,120,773,231700
lightscameraants,6807877183593300998,6954521316275801350,Feeding My Ants A Moth For Protein #lightscameraants #pheidole #pheidoledentata #antsvsmoth #bigheadedants #fyp,1619225678,26,https://www.tiktok.com/@lightscameraants/video/6954521316275801350?lang=en,53100,31,143,448800
itsclyde_,6937079343941616646,6959415885316525317,#duet with @jokesbyjay u did it better than the plastic dude #korean#추천,1620365290,13,https://www.tiktok.com/@itsclyde_/video/6959415885316525317?lang=en,21500,54,167,122200
crawking,6835639642319193094,6943430963657460998,Satisfied #Mukbang #Eating #Crawfish #Mudbug #delicious #tiktok #Viral #FYP #ForYou #Money #Movie,1616643507,59,https://www.tiktok.com/@crawking/video/6943430963657460998?lang=en,5161,81,152,95200
mabrogamnig,6537950729959642127,6958812926757195013,😂Wait for the SUS + @khaby.lame @doyoulikepo #بابجی_موبایل #ببجي #foryou #foryoupage #pubg #pubgmobile #sus #italy #khabylame,1620224897,13,https://www.tiktok.com/@mabrogamnig/video/6958812926757195013?lang=en,5400000,20700,23700,49400000
katesjamboree,6697026793810330630,6949248134035901701,"Uhm not gonna lie, I definitely almost blinded myself there for a minute 🥲#makeup",1617997919,15,https://www.tiktok.com/@katesjamboree/video/6949248134035901701?lang=en,107600,285,442,509800
lively.sand,6930939751961445381,6959685373916187910,#asmr #spacesand #satisfaction #satisfyingvideo #satisfyingsounds #foryou  #fyp @khaby.lame @scottsreality,1620428028,25,https://www.tiktok.com/@lively.sand/video/6959685373916187910?lang=en,353400,959,713,4900000
bluepuffinmedia,3185368,6959573928503266565,Is he not thicc af in the end 😳 #camera #dancer #challenges #filmmaking,1620402081,20,https://www.tiktok.com/@bluepuffinmedia/video/6959573928503266565?lang=en,167200,1930,1195,949100
